rvtr,track_title,track_artist,rvar,album_id,album_title,rval,album_artist,rvar_album_artist,release_year,release_date,track_number,relationship_source,relationship_confidence,relationship_type,artwork_available,billboard_200_membership,cross_artist_relationship,review_status,duplicate_relationship
"RVTR874208","Don'T Know Why","norah jones","","22930","iTunes Originals","RVAL469498","norah jones","RVAR000565","2010","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR874255","Happy People","The Temptations","","43330","The Temptations","RVAL796736","The Temptations","RVAR008936","1981","","7","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR874406","All About That Bass","meghan trainor","","34119","Title","RVAL411545","meghan trainor","RVAR005360","2015","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR874566","Oceans","jay z","","43497","Magna Carta… Holy Grail","RVAL000049","jay z","RVAR007362","2013","","5","canonical_album_tracks","1.0","","yes","no","no","curated","no"
"RVTR874604","You Were On My Mind","we five","","40415","You Were On My Mind","RVAL573390","we five","RVAR007635","1965","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR874650","Don'T You Worry 'Bout A Thing","stevie wonder","","26803","Innervisions","RVAL957615","stevie wonder","RVAR002304","1973","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR874715","Unforgettable","french montana","","23108","Jungle Rules","RVAL166245","french montana","RVAR000650","2017","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR874851","Over The Line","eddie schwartz","","30892","No Refuge","RVAL916375","eddie schwartz","RVAR004075","1982","","6","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR874957","Who We Be","dmx","","30281","The Great Depression","RVAL520513","dmx","RVAR003774","2001","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR875089","Train","3 doors down","","30138","3 Doors Down","RVAL578903","3 doors down","RVAR003700","2008","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR875185","Me Love","sean kingston","","29958","Sean Kingston","RVAL505773","sean kingston","RVAR003618","2007","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR875224","Come Get Her","rae sremmurd","","34116","SremmLife","RVAL640380","rae sremmurd","RVAR005358","2015","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR875256","Oh Daddy","adrian belew","","27946","Mr. Music Head","RVAL919782","adrian belew","RVAR002778","1989","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR875295","Sukiyaki","kyu sakamoto","","28719","Sukiyaki And Other Japanese Hits","RVAL671080","kyu sakamoto","RVAR003157","1963","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR875361","Never Let Me Down Again","depeche mode","","25665","Music For The Masses","RVAL528692","depeche mode","RVAR001747","1987","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR875473","I Kinda Miss You","The Manhattans","","41239","It Feels So Good","RVAL569646","The Manhattans","RVAR007925","1977","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR875571","I Care 4 U","aaliyah","","33158","I Care 4 U","RVAL735400","aaliyah","RVAR004984","2002","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR875572","Ebony And Ivory","paul mccartney","","25842","All The Best","RVAL370850","paul mccartney","RVAR001842","1987","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR875710","Warm Love In A Cold World","elton john","","37650","Victim Of Love","RVAL835768","elton john","RVAR006296","1979","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR875816","Go Ahead And Cry","The Righteous Brothers","","42618","Go Ahead And Cry","RVAL146957","The Righteous Brothers","RVAR008606","1966","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR875894","Black Spiderman","logic","","40392","Everybody","RVAL822189","logic","RVAR007627","2017","","11","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR875927","Barely Breathing","duncan sheik","","39158","Duncan Sheik","RVAL747434","duncan sheik","RVAR006953","1997","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR875948","Girlschool","britny fox","","34609","Britny Fox","RVAL823399","britny fox","RVAR005600","1988","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR875949","M I L F","fergie","","23097","Double Dutchess","RVAL122183","fergie","RVAR000645","2017","","5","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR876053","Took The Last Train","david gates","","34444","Goodbye Girl","RVAL316347","david gates","RVAR005513","1978","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR876059","Tired Of Waiting For You","The Kinks","","41546","Kinda Kinks","RVAL097718","The Kinks","RVAR008069","1965","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR876204","El Amante","nicky jam","","26355","Fenix","RVAL642110","nicky jam","RVAR002034","2017","","11","canonical_track_album_links","105","appears_on","no","yes","no","ok","yes"
"RVTR876210","A Groovy Kind Of Love","phil collins","","27764","Love Songs: A Compilation... Old And New","RVAL263697","phil collins","RVAR002745","2004","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR876248","Return To Paradise","elton john","","37608","A Single Man","RVAL758726","elton john","RVAR006296","1978","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR876368","I'Ll Try Something New","The Miracles","","43266","Greatest Hits, Vol. 2","RVAL307963","The Miracles","RVAR008915","1968","","19","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR876372","Funny How Time Slips Away","The Spinners","","43073","Grand Slam","RVAL249022","The Spinners","RVAR008848","1983","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR876393","I'Ll Be Your Shelter","taylor dayne","","26638","Can't Fight Fate","RVAL859980","taylor dayne","RVAR002248","1989","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR876398","I Got The Keys","dj khaled","","39457","Major Key","RVAL080528","dj khaled","RVAR007112","2016","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR876479","Blue Collar","bachman-turner overdrive","","24664","Bachman-Turner Overdrive II","RVAL771033","bachman-turner overdrive","RVAR001310","1974","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR876516","Never Can Say Goodbye","The Communards","","42935","Red","RVAL121246","The Communards","RVAR008773","1988","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR876537","Tonight Tonight","bill champlin","","28217","Runaway","RVAL799686","bill champlin","RVAR002926","1982","","1","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR876569","Little Latin Lupe Lu","The Righteous Brothers","","42623","Right Now!","RVAL071984","The Righteous Brothers","RVAR008606","1965","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR876641","Satisfaction","eve","","32082","Eve-olution","RVAL630295","eve","RVAR004612","2002","","2","canonical_track_album_links","105","appears_on","no","yes","no","ok","no"
"RVTR876725","That'S The Way","katrina and the waves","","34860","Break Of Hearts","RVAL145051","katrina and the waves","RVAR005711","1989","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR876800","Unpretty","tlc","","34270","Fanmail","RVAL287425","tlc","RVAR005429","1999","","9","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR876874","Blank Space","taylor swift","","39874","1989","RVAL209875","taylor swift","RVAR007333","2014","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR876930","She Belongs To Me","rick nelson","","24800","Rick Nelson In Concert","RVAL531848","rick nelson","RVAR001366","1970","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR876953","House Again","hudson westbrook","","43482","Texas Forever","RVAL000035","hudson westbrook","RVAR002617","2025","","7","canonical_album_tracks","0.95","","yes","no","no","curated","no"
"RVTR877023","What A Shame","shinedown","","31746","The Sound Of Madness","RVAL441199","shinedown","RVAR004462","2008","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR877036","Obsession","animotion","","23805","Animotion","RVAL463002","animotion","RVAR000935","1985","","4","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR877039","For Ladies Only","steppenwolf","","38826","For Ladies Only","RVAL232711","steppenwolf","RVAR006826","1971","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR877165","So Fine","sean paul","","32727","Imperial Blaze","RVAL075349","sean paul","RVAR004847","2009","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR877284","Hey Jealous Lover","frank sinatra","","38143","Sinatra 80th - All The Best","RVAL772275","frank sinatra","RVAR006507","1995","","1","canonical_album_tracks","1.0","","yes","yes","no","curated","no"
"RVTR877295","Sexy Can I","ray j","","31601","All I Feel","RVAL237740","ray j","RVAR004391","2008","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR877297","December","collective soul","","22916","Collective Soul","RVAL750284","collective soul","RVAR000564","1995","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR877389","18 Yellow Roses","bobby darin","","22725","18 Yellow Roses","RVAL038388","bobby darin","RVAR000446","1963","","1","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR877408","Light","big sean","","29749","I Decided.","RVAL107114","big sean","RVAR003537","2017","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR877489","Sorry","justin bieber","","34232","Purpose","RVAL518660","justin bieber","RVAR005402","2015","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR877513","Goin' Places","The Jacksons","","41937","Goin' Places","RVAL175995","The Jacksons","RVAR008269","1977","","3","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR877706","Kiss You Back","digital underground","","40018","Sons Of The P","RVAL351682","digital underground","RVAR007412","1991","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR877740","Somewhere In The Night","barry manilow","","23683","Even Now","RVAL415231","barry manilow","RVAR000911","1978","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR877776","Wild In The Streets","british lions","","24819","British Lions","RVAL819029","british lions","RVAR001373","1978","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR877782","Heart","neneh cherry","","37999","Raw Like Sushi","RVAL275264","neneh cherry","RVAR006479","1989","","7","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR877785","Echoes Of Love","The Doobie Brothers","","42565","Livin' On The Fault Line","RVAL542934","The Doobie Brothers","RVAR008583","1977","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR877787","Romeo","dolly parton","","26988","Slow Dancing With The Moon","RVAL876535","dolly parton","RVAR002370","1993","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR877830","Crazy Cool","paula abdul","","39797","Head Over Heels","RVAL569342","paula abdul","RVAR007290","1995","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR877835","A Life Of Illusion","joe walsh","","31996","There Goes The Neighborhood","RVAL358135","joe walsh","RVAR004582","1981","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR877892","Opposites Attract","paula abdul","","39796","Forever Your Girl","RVAL173079","paula abdul","RVAR007290","1988","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR877922","Cost Of Livin'","ronnie dunn","","33744","Ronnie Dunn","RVAL318086","ronnie dunn","RVAR005189","2011","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR877955","Nonstop","drake","","39995","Scorpion","RVAL802755","drake","RVAR007385","2018","","2","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR878011","Here To Stay","korn","","30962","Untouchables","RVAL286722","korn","RVAR004109","2002","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR878175","Natural High","bloodstone","","22786","Natural High","RVAL044591","bloodstone","RVAR000483","1973","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR878241","Sweet Feeling","candi staton","","31832","Stand By Your Man","RVAL131929","candi staton","RVAR004499","1971","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR878327","Check","young thug","","34659","Barter 6","RVAL638535","young thug","RVAR005630","2015","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR878344","Galvanize","The Chemical Brothers","","41701","Push The Button","RVAL482580","The Chemical Brothers","RVAR008135","2005","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR878405","You Make Me Work","cameo","","38563","Machismo","RVAL518176","cameo","RVAR006681","1988","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR878607","Around The Way Girl","ll cool j","","32602","Mama Said Knock You Out","RVAL600182","ll cool j","RVAR004808","1990","","6","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR878807","Lonely Boy","andrew gold","","27273","What's Wrong With This Picture","RVAL182957","andrew gold","RVAR002475","1977","","7","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR878842","Hold Me","brian mcknight","","21766","Anytime","RVAL930526","brian mcknight","RVAR000033","1997","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR878885","Angel Of The Morning","juice newton","","25629","Juice","RVAL970707","juice newton","RVAR001727","1981","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR878951","Bang My Head","david guetta","","29736","Listen","RVAL721267","david guetta","RVAR003525","2014","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR878953","Ldn","lily allen","","40671","Alright, Still...","RVAL626140","lily allen","RVAR007721","2007","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR878956","Can'T Get It Out Of My Head","electric light orchestra","","23554","Mr. Blue Sky: The Very Best Of Electric Light Orchestra","RVAL008342","electric light orchestra","RVAR000873","2012","","10","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR878985","City Lights","ray price","","39058","Welcome To My World","RVAL533772","ray price","RVAR006919","1971","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
